Symbol,senator,party,sex,trade_date,owner,ticker,type,trade_amount_max,trade_amount_min,buy_one_year_change,one_mo_vtsax_change,one_year_vtsax_change,buy_compare_one_year,one_month_sell,one_month_sell_compare,weight,trade_day,trade_month,trade_year,Name,Sector,Price,Price/Earnings,Dividend Yield,Earnings/Share,52 Week Low,52 Week High,Market Cap,EBITDA,Price/Sales,Price/Book,SEC Filings
JCI,John Hoeven,0,1,13Aug2015,Self,JCI,Purchase,250000,100000,0.193446997,-0.058744993,0.040816327,0.15263067,,,21.879999,13,aug,2015,Johnson Controls International,Industrials,36.55,14,2.7659574,1.71,44.37,34.51,34822224800,4295000000,1.1415336,1.69,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=JCI
RL,John Hoeven,0,1,13Aug2015,Self,RL,Purchase,100000,50000,-0.073237275,-0.058744993,0.040816327,-0.114053602,,,9.3800001,13,aug,2015,Polo Ralph Lauren Corp.,Consumer Discretionary,101.32,17.74,1.8570102,-1.19,119.33,66.06,8753430477,506100000,1.3948758,2.44,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RL
TAP,John Hoeven,0,1,13Aug2015,Self,TAP,Purchase,250000,100000,0.390254119,-0.058744993,0.040816327,0.349437792,,,21.879999,13,aug,2015,Molson Coors Brewing Company,Consumer Staples,74.51,17.66,2.1533613,9.27,102.14,75.79,12396862128,4708400000,1.2371694,1.34,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TAP
LNT,David Perdue,0,1,13Aug2015,Joint,LNT,Sale,250000,100000,,-0.058744993,0.040816327,,,,21.879999,13,aug,2015,Alliant Energy Corp,Utilities,37.14,19.86,3.5733333,1.65,45.55,36.84,8670163500,1168400000,3.4331481,2.13,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LNT
--,Thomas Carper,1,1,13Aug2015,Spouse,--,Sale,15000,1000,,-0.058744993,0.040816327,,,,1,13,aug,2015,,,,,,,,,,,,,
ARW,James Inhofe,0,1,12Aug2015,Self,ARW,Purchase,100000,50000,0.148283673,-0.064393218,0.034673271,0.113610402,,,9.3800001,12,aug,2015,,,,,,,,,,,,,
MRK,James Inhofe,0,1,12Aug2015,Self,MRK,Purchase,50000,15000,0.075180227,-0.064393218,0.034673271,0.040506955,,,4.0599999,12,aug,2015,Merck & Co.,Health Care,54.73,13.75,3.435934,1.4,66.8,53.63,152241530340,8715000000,5.0893345,4.02,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MRK
LNT,David Perdue,0,1,12Aug2015,Joint,LNT,Sale,500000,250000,,-0.064393218,0.034673271,,,,31.25,12,aug,2015,Alliant Energy Corp,Utilities,37.14,19.86,3.5733333,1.65,45.55,36.84,8670163500,1168400000,3.4331481,2.13,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LNT
BAX,David Perdue,0,1,12Aug2015,Joint,BAX,Purchase,15000,1000,0.190592847,-0.064393218,0.034673271,0.155919576,,,1,12,aug,2015,Baxter International Inc.,Health Care,62.56,25.12,0.97635394,1.29,72.58,48.15,35713732553,1832000000,3.4394414,3.77,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BAX
DISCA,David Perdue,0,1,12Aug2015,Joint,DISCA,Purchase,15000,1000,-0.109574836,-0.064393218,0.034673271,-0.144248107,,,1,12,aug,2015,Discovery Communications-A,Consumer Discretionary,22.87,11,0,1.96,30.25,15.99,8763756733,2100000000,1.804088,1.5,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DISCA
AAN,David Perdue,0,1,12Aug2015,Joint,AAN,Sale,15000,1000,,-0.064393218,0.034673271,,,,1,12,aug,2015,,,,,,,,,,,,,
AAN,David Perdue,0,1,11Aug2015,Joint,AAN,Sale,15000,1000,,-0.051096282,0.038703527,,,,1,11,aug,2015,,,,,,,,,,,,,
PFS,Patrick Toomey,0,1,10Aug2015,Joint,PFS,Sale,15000,1000,,-0.059879108,0.028333963,,,,1,10,aug,2015,,,,,,,,,,,,,
GPK,David Perdue,0,1,10Aug2015,Joint,GPK,Sale,50000,15000,,-0.059879108,0.028333963,,,,4.0599999,10,aug,2015,,,,,,,,,,,,,
BAX,David Perdue,0,1,10Aug2015,Joint,BAX,Purchase,15000,1000,0.141294006,-0.059879108,0.028333963,0.112960043,,,1,10,aug,2015,Baxter International Inc.,Health Care,62.56,25.12,0.97635394,1.29,72.58,48.15,35713732553,1832000000,3.4394414,3.77,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BAX
KO,Sheldon Whitehouse,1,1,10Aug2015,Child,KO,Purchase,15000,1000,0.042226488,-0.059879108,0.028333963,0.013892525,,,1,10,aug,2015,Coca-Cola Company (The),Consumer Staples,43.1,22.8,3.3213644,1.49,48.615,40.22,189855335601,8589000000,6.822138,8.65,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=KO
BIIB,Sheldon Whitehouse,1,1,10Aug2015,Joint,BIIB,Purchase,15000,1000,-0.004095949,-0.059879108,0.028333963,-0.032429912,,,1,10,aug,2015,Biogen Inc.,Health Care,311.79,14.3,0,11.94,370.57,244.28,69157726427,6511400000,5.737439,5.51,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BIIB
BIIB,Sheldon Whitehouse,1,1,10Aug2015,Self,BIIB,Purchase,15000,1000,-0.004095949,-0.059879108,0.028333963,-0.032429912,,,1,10,aug,2015,Biogen Inc.,Health Care,311.79,14.3,0,11.94,370.57,244.28,69157726427,6511400000,5.737439,5.51,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BIIB
PFS,Patrick Toomey,0,1,07Aug2015,Joint,PFS,Sale,50000,15000,,-0.070786302,0.042280467,,-0.045059793,0.025726509,4.0599999,7,aug,2015,,,,,,,,,,,,,
CVX,Patrick Toomey,0,1,07Aug2015,Joint,CVX,Purchase,15000,1000,0.200119403,-0.070786302,0.042280467,0.157838936,,,1,7,aug,2015,Chevron Corp.,Energy,112.3,27.52,3.885853,4.85,133.88,102.55,218978820159,28877000000,1.6489863,1.71,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CVX
PAA,David Perdue,0,1,07Aug2015,Joint,PAA,Sale,15000,1000,,-0.070786302,0.042280467,,,,1,7,aug,2015,,,,,,,,,,,,,
XOM,David Perdue,0,1,07Aug2015,Joint,XOM,Purchase,15000,1000,0.139658987,-0.070786302,0.042280467,0.097378521,,,1,7,aug,2015,Exxon Mobil Corp.,Energy,76.07,21.37,4.0031195,1.88,89.3,76.05,326148660000,39052000000,1.7701944,1.85,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=XOM
LQDT,David Perdue,0,1,07Aug2015,Joint,LQDT,Sale,15000,1000,,-0.070786302,0.042280467,,-0.183982684,-0.113196382,1,7,aug,2015,,,,,,,,,,,,,
LQDT,David Perdue,0,1,07Aug2015,Joint,LQDT,Sale,15000,1000,,-0.070786302,0.042280467,,-0.183982684,-0.113196382,1,7,aug,2015,,,,,,,,,,,,,
DISCK,James Inhofe,0,1,07Aug2015,Self,DISCK,Sale,100000,50000,,-0.070786302,0.042280467,,-0.090810811,-0.020024509,9.3800001,7,aug,2015,Discovery Communications-C,Consumer Discretionary,21.58,10.37,0,1.96,29.18,14.99,8320262123,2100000000,1.7147918,1.43,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DISCK
PAA,David Perdue,0,1,06Aug2015,Joint,PAA,Sale,15000,1000,,-0.060270837,0.030135419,,,,1,6,aug,2015,,,,,,,,,,,,,
PAA,David Perdue,0,1,06Aug2015,Joint,PAA,Sale,15000,1000,,-0.060270837,0.030135419,,,,1,6,aug,2015,,,,,,,,,,,,,
PAA,David Perdue,0,1,06Aug2015,Joint,PAA,Sale,15000,1000,,-0.060270837,0.030135419,,,,1,6,aug,2015,,,,,,,,,,,,,
FOX,David Perdue,0,1,06Aug2015,Joint,FOX,Purchase,50000,15000,,-0.060270837,0.030135419,,,,4.0599999,6,aug,2015,Twenty-First Century Fox Class B,Consumer Discretionary,34.09,17.57,1.0084034,1.59,38.56,24.3,66135313503,5280000000,3.1654842,4.04,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FOX
DISCA,David Perdue,0,1,06Aug2015,Joint,DISCA,Purchase,15000,1000,-0.115648536,-0.060270837,0.030135419,-0.145783954,,,1,6,aug,2015,Discovery Communications-A,Consumer Discretionary,22.87,11,0,1.96,30.25,15.99,8763756733,2100000000,1.804088,1.5,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DISCA
DISCA,David Perdue,0,1,06Aug2015,Joint,DISCA,Purchase,15000,1000,-0.115648536,-0.060270837,0.030135419,-0.145783954,,,1,6,aug,2015,Discovery Communications-A,Consumer Discretionary,22.87,11,0,1.96,30.25,15.99,8763756733,2100000000,1.804088,1.5,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DISCA
DISCA,David Perdue,0,1,06Aug2015,Joint,DISCA,Purchase,15000,1000,-0.115648536,-0.060270837,0.030135419,-0.145783954,,,1,6,aug,2015,Discovery Communications-A,Consumer Discretionary,22.87,11,0,1.96,30.25,15.99,8763756733,2100000000,1.804088,1.5,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DISCA
CBS,David Perdue,0,1,06Aug2015,Joint,CBS,Purchase,15000,1000,,-0.060270837,0.030135419,,,,1,6,aug,2015,CBS Corp.,Consumer Discretionary,51.8,12.05,1.3473054,2.81,70.095,52.75,20431395736,2841000000,2.1055017,6.91,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CBS
--,Thomas Carper,1,1,06Aug2015,Spouse,--,Sale,50000,15000,,-0.060270837,0.030135419,,,,4.0599999,6,aug,2015,,,,,,,,,,,,,
AM,David Perdue,0,1,05Aug2015,Joint,AM,Purchase,15000,1000,,-0.069226404,0.020994893,,,,1,5,aug,2015,,,,,,,,,,,,,
WPX,David Perdue,0,1,05Aug2015,Joint,WPX,Purchase,15000,1000,,-0.069226404,0.020994893,,,,1,5,aug,2015,,,,,,,,,,,,,
CVC,David Perdue,0,1,05Aug2015,Joint,CVC,Sale,15000,1000,,-0.069226404,0.020994893,,,,1,5,aug,2015,,,,,,,,,,,,,
DISCA,David Perdue,0,1,05Aug2015,Joint,DISCA,Purchase,15000,1000,-0.070661586,-0.069226404,0.020994893,-0.09165648,,,1,5,aug,2015,Discovery Communications-A,Consumer Discretionary,22.87,11,0,1.96,30.25,15.99,8763756733,2100000000,1.804088,1.5,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DISCA
CVC,David Perdue,0,1,05Aug2015,Joint,CVC,Sale,15000,1000,,-0.069226404,0.020994893,,,,1,5,aug,2015,,,,,,,,,,,,,
WOOF,David Perdue,0,1,05Aug2015,Joint,WOOF,Sale,15000,1000,,-0.069226404,0.020994893,,,,1,5,aug,2015,,,,,,,,,,,,,
BAX,David Perdue,0,1,04Aug2015,Joint,BAX,Purchase,15000,1000,0.202679236,-0.082384207,0.020501139,0.182178097,,,1,4,aug,2015,Baxter International Inc.,Health Care,62.56,25.12,0.97635394,1.29,72.58,48.15,35713732553,1832000000,3.4394414,3.77,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BAX
VLP,David Perdue,0,1,04Aug2015,Joint,VLP,Purchase,15000,1000,,-0.082384207,0.020501139,,,,1,4,aug,2015,,,,,,,,,,,,,
BAX,David Perdue,0,1,04Aug2015,Joint,BAX,Purchase,15000,1000,0.202679236,-0.082384207,0.020501139,0.182178097,,,1,4,aug,2015,Baxter International Inc.,Health Care,62.56,25.12,0.97635394,1.29,72.58,48.15,35713732553,1832000000,3.4394414,3.77,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BAX
BAX,David Perdue,0,1,04Aug2015,Joint,BAX,Purchase,15000,1000,0.202679236,-0.082384207,0.020501139,0.182178097,,,1,4,aug,2015,Baxter International Inc.,Health Care,62.56,25.12,0.97635394,1.29,72.58,48.15,35713732553,1832000000,3.4394414,3.77,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BAX
QCOM,James Inhofe,0,1,04Aug2015,Self,QCOM,Sale,100000,50000,,-0.082384207,0.020501139,,-0.13286052,-0.050476314,9.3800001,4,aug,2015,QUALCOMM Inc.,Information Technology,62.42,16.51,3.5055351,1.65,69.28,48.92,96282828902,4191000000,4.263658,3.82,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=QCOM
--,Thomas Carper,1,1,04Aug2015,Spouse,--,Sale,15000,1000,,-0.082384207,0.020501139,,,,1,4,aug,2015,,,,,,,,,,,,,
GE,Sheldon Whitehouse,1,1,04Aug2015,Spouse,GE,Purchase,15000,1000,0.198839993,-0.082384207,0.020501139,0.178338854,,,1,4,aug,2015,General Electric,Industrials,14.45,13.76,3.147541,-0.72,30.59,14.71,132249296250,-206000000,1.0887611,1.7,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GE
BIIB,Sheldon Whitehouse,1,1,04Aug2015,Spouse,BIIB,Purchase,15000,1000,-0.000816921,-0.082384207,0.020501139,-0.02131806,,,1,4,aug,2015,Biogen Inc.,Health Care,311.79,14.3,0,11.94,370.57,244.28,69157726427,6511400000,5.737439,5.51,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BIIB
BIIB,Sheldon Whitehouse,1,1,04Aug2015,Self,BIIB,Purchase,15000,1000,-0.000816921,-0.082384207,0.020501139,-0.02131806,,,1,4,aug,2015,Biogen Inc.,Health Care,311.79,14.3,0,11.94,370.57,244.28,69157726427,6511400000,5.737439,5.51,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BIIB
WFC,Sheldon Whitehouse,1,1,04Aug2015,Self,WFC,Purchase,15000,1000,-0.175025943,-0.082384207,0.020501139,-0.195527082,,,1,4,aug,2015,Wells Fargo,Financials,55.4,13.58,2.7111576,4.07,66.31,49.27,281463620775,0,2.8728192,1.58,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WFC
VZ,Sheldon Whitehouse,1,1,04Aug2015,Self,VZ,Purchase,15000,1000,0.15706021,-0.082384207,0.020501139,0.136559071,,,1,4,aug,2015,Verizon Communications,Telecommunication Services,49.04,13.08,4.626544,7.36,54.77,42.8,208092277044,45745000000,1.6452544,7.96,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VZ
CLX,David Perdue,0,1,03Aug2015,Joint,CLX,Sale,15000,1000,,-0.057018375,0.025951885,,-0.033304348,0.023714027,1,3,aug,2015,The Clorox Company,Consumer Staples,127.76,23.44,2.6286967,5.33,150.4,124.09,16540418002,1295000000,2.798683,21.62,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CLX
BCR,David Perdue,0,1,03Aug2015,Joint,BCR,Sale,50000,15000,,-0.057018375,0.025951885,,,,4.0599999,3,aug,2015,,,,,,,,,,,,,
WPX,David Perdue,0,1,03Aug2015,Joint,WPX,Purchase,15000,1000,,-0.057018375,0.025951885,,,,1,3,aug,2015,,,,,,,,,,,,,
GPK,David Perdue,0,1,31Jul2015,Joint,GPK,Sale,100000,50000,,-0.052681269,0.023980363,,-0.056953642,-0.004272374,9.3800001,31,jul,2015,,,,,,,,,,,,,
LNT,David Perdue,0,1,31Jul2015,Joint,LNT,Sale,250000,100000,,-0.052681269,0.023980363,,,,21.879999,31,jul,2015,Alliant Energy Corp,Utilities,37.14,19.86,3.5733333,1.65,45.55,36.84,8670163500,1168400000,3.4331481,2.13,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LNT
--,Thomas Carper,1,1,31Jul2015,Spouse,--,Purchase,50000,15000,,-0.052681269,0.023980363,,,,4.0599999,31,jul,2015,,,,,,,,,,,,,
LNT,David Perdue,0,1,30Jul2015,Joint,LNT,Sale,250000,100000,,-0.055639381,0.020935496,,,,21.879999,30,jul,2015,Alliant Energy Corp,Utilities,37.14,19.86,3.5733333,1.65,45.55,36.84,8670163500,1168400000,3.4331481,2.13,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LNT
WPX,David Perdue,0,1,30Jul2015,Joint,WPX,Purchase,15000,1000,,-0.055639381,0.020935496,,,,1,30,jul,2015,,,,,,,,,,,,,
DE,David Perdue,0,1,30Jul2015,Joint,DE,Sale,15000,1000,,-0.055639381,0.020935496,,-0.118917763,-0.063278381,1,30,jul,2015,Deere & Co.,Industrials,153.66,23.14,1.4866204,6.64,171.96,106.72,52186628646,4053300000,2.3746448,5.31,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DE
--,Thomas Carper,1,1,30Jul2015,Spouse,--,Sale,15000,1000,,-0.055639381,0.020935496,,,,1,30,jul,2015,,,,,,,,,,,,,
DVN,David Perdue,0,1,29Jul2015,Joint,DVN,Purchase,15000,1000,-0.29406018,-0.077373089,0.019626345,-0.313686524,,,1,29,jul,2015,Devon Energy Corp.,Energy,34.94,23.93,0.6528836,-6.89,47.25,28.7947,19317380000,3723000000,2.0660408,2.85,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DVN
CVC,David Perdue,0,1,29Jul2015,Joint,CVC,Sale,15000,1000,,-0.077373089,0.019626345,,,,1,29,jul,2015,,,,,,,,,,,,,
FEYE,John Reed,1,1,29Jul2015,Joint,FEYE,Purchase,15000,1000,-0.653134203,-0.077373089,0.019626345,-0.672760547,,,1,29,jul,2015,,,,,,,,,,,,,
VLP,David Perdue,0,1,28Jul2015,Joint,VLP,Sale,15000,1000,,-0.103402395,0.028321612,,,,1,28,jul,2015,,,,,,,,,,,,,
GPK,David Perdue,0,1,28Jul2015,Joint,GPK,Sale,250000,100000,,-0.103402395,0.028321612,,-0.05353466,0.049867735,21.879999,28,jul,2015,,,,,,,,,,,,,
LQDT,David Perdue,0,1,28Jul2015,Joint,LQDT,Sale,15000,1000,,-0.103402395,0.028321612,,-0.240938166,-0.137535771,1,28,jul,2015,,,,,,,,,,,,,
LQDT,David Perdue,0,1,28Jul2015,Joint,LQDT,Sale,15000,1000,,-0.103402395,0.028321612,,-0.240938166,-0.137535771,1,28,jul,2015,,,,,,,,,,,,,
BIDU,Pat Roberts,0,1,27Jul2015,Spouse,BIDU,Purchase,15000,1000,-0.189346418,-0.081185071,0.039630627,-0.228977046,,,1,27,jul,2015,,,,,,,,,,,,,
AAPL,Pat Roberts,0,1,27Jul2015,Spouse,AAPL,Purchase,15000,1000,-0.207135294,-0.081185071,0.039630627,-0.246765921,,,1,27,jul,2015,Apple Inc.,Information Technology,155.15,16.86,1.5795412,9.2,180.1,131.12,809508034020,79386000000,3.4586093,5.66,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AAPL
WPX,David Perdue,0,1,27Jul2015,Joint,WPX,Purchase,15000,1000,,-0.081185071,0.039630627,,,,1,27,jul,2015,,,,,,,,,,,,,
DISCA,David Perdue,0,1,27Jul2015,Joint,DISCA,Purchase,15000,1000,-0.192771084,-0.081185071,0.039630627,-0.232401712,,,1,27,jul,2015,Discovery Communications-A,Consumer Discretionary,22.87,11,0,1.96,30.25,15.99,8763756733,2100000000,1.804088,1.5,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DISCA
AAPL,Pat Roberts,0,1,24Jul2015,Spouse,AAPL,Purchase,15000,1000,-0.207550201,-0.04969419,0.035932722,-0.243482923,,,1,24,jul,2015,Apple Inc.,Information Technology,155.15,16.86,1.5795412,9.2,180.1,131.12,809508034020,79386000000,3.4586093,5.66,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AAPL
WPZ,David Perdue,0,1,24Jul2015,Joint,WPZ,Sale,15000,1000,,-0.04969419,0.035932722,,,,1,24,jul,2015,,,,,,,,,,,,,
AAN,David Perdue,0,1,23Jul2015,Joint,AAN,Sale,15000,1000,,-0.031758034,0.019470699,,,,1,23,jul,2015,,,,,,,,,,,,,
WPZ,David Perdue,0,1,23Jul2015,Joint,WPZ,Sale,15000,1000,,-0.031758034,0.019470699,,,,1,23,jul,2015,,,,,,,,,,,,,
SE,David Perdue,0,1,23Jul2015,Joint,SE,Sale,15000,1000,,-0.031758034,0.019470699,,,,1,23,jul,2015,,,,,,,,,,,,,
CVC,David Perdue,0,1,22Jul2015,Joint,CVC,Sale,15000,1000,,-0.015786506,0.017289983,,,,1,22,jul,2015,,,,,,,,,,,,,
CVC,David Perdue,0,1,22Jul2015,Joint,CVC,Sale,15000,1000,,-0.015786506,0.017289983,,,,1,22,jul,2015,,,,,,,,,,,,,
SE,David Perdue,0,1,22Jul2015,Joint,SE,Sale,15000,1000,,-0.015786506,0.017289983,,,,1,22,jul,2015,,,,,,,,,,,,,
WPZ,David Perdue,0,1,22Jul2015,Joint,WPZ,Sale,15000,1000,,-0.015786506,0.017289983,,,,1,22,jul,2015,,,,,,,,,,,,,
NWN,Thomas Carper,1,1,21Jul2015,Spouse,NWN,Purchase,15000,1000,0.502909006,-0.008819666,0.010696191,0.492212816,,,1,21,jul,2015,,,,,,,,,,,,,
--,Thomas Carper,1,1,21Jul2015,Spouse,--,Sale,15000,1000,,-0.008819666,0.010696191,,,,1,21,jul,2015,,,,,,,,,,,,,
--,Thomas Carper,1,1,21Jul2015,Spouse,--,Sale,15000,1000,,-0.008819666,0.010696191,,,,1,21,jul,2015,,,,,,,,,,,,,
--,Thomas Carper,1,1,21Jul2015,Spouse,--,Sale,15000,1000,,-0.008819666,0.010696191,,,,1,21,jul,2015,,,,,,,,,,,,,
ABT,Shelley Capito,0,0,21Jul2015,Spouse,ABT,Purchase,15000,1000,-0.159967846,-0.008819666,0.010696191,-0.170664036,,,1,21,jul,2015,Abbott Laboratories,Health Care,56.27,22.51,1.9089824,0.26,64.6,42.28,102121042306,5744000000,3.7404804,3.19,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ABT
PYPL,David Perdue,0,1,21Jul2015,Joint,PYPL,Sale,15000,1000,,-0.008819666,0.010696191,,-0.034561626,-0.02574196,1,21,jul,2015,PayPal,Information Technology,72.32,49.53,0,1.47,86.32,39.92,90708000000,2932000000,6.935696,5.81,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PYPL
EBAY,David Perdue,0,1,21Jul2015,Joint,EBAY,Sale,15000,1000,,-0.008819666,0.010696191,,-0.029020979,-0.020201313,1,21,jul,2015,eBay Inc.,Information Technology,41.02,24.86,0,-1.07,46.99,31.89,44216696399,2941000000,4.6720185,3.8,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EBAY
CLR,James Inhofe,0,1,20Jul2015,Self,CLR,Purchase,50000,15000,0.296795953,-0.010274612,0.008032879,0.288763074,,,4.0599999,20,jul,2015,,,,,,,,,,,,,
CVC,David Perdue,0,1,20Jul2015,Joint,CVC,Sale,15000,1000,,-0.010274612,0.008032879,,,,1,20,jul,2015,,,,,,,,,,,,,
WOOF,David Perdue,0,1,20Jul2015,Joint,WOOF,Sale,15000,1000,,-0.010274612,0.008032879,,,,1,20,jul,2015,,,,,,,,,,,,,
EBAY,David Perdue,0,1,17Jul2015,Joint,EBAY,Sale,50000,15000,,-0.01643938,0.005604334,,0.012903226,0.029342606,4.0599999,17,jul,2015,eBay Inc.,Information Technology,41.02,24.86,0,-1.07,46.99,31.89,44216696399,2941000000,4.6720185,3.8,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EBAY
PKI,David Perdue,0,1,17Jul2015,Joint,PKI,Sale,15000,1000,,-0.01643938,0.005604334,,-0.033664881,-0.017225502,1,17,jul,2015,PerkinElmer,Health Care,72.06,24.68,0.3695394,2.64,84.49,52.63,8351767268,445658000,3.7116463,3.25,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PKI
WPX,David Perdue,0,1,17Jul2015,Joint,WPX,Purchase,15000,1000,,-0.01643938,0.005604334,,,,1,17,jul,2015,,,,,,,,,,,,,
PKI,David Perdue,0,1,17Jul2015,Joint,PKI,Sale,15000,1000,,-0.01643938,0.005604334,,-0.033664881,-0.017225502,1,17,jul,2015,PerkinElmer,Health Care,72.06,24.68,0.3695394,2.64,84.49,52.63,8351767268,445658000,3.7116463,3.25,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PKI
--,Angus King,,1,16Jul2015,Spouse,--,Purchase,50000,15000,,-0.020366218,0.006352765,,,,4.0599999,16,jul,2015,,,,,,,,,,,,,
NBL,William Cassidy,0,1,16Jul2015,Joint,NBL,Purchase,15000,1000,,-0.020366218,0.006352765,,,,1,16,jul,2015,Noble Energy Inc,Energy,25.43,105.96,1.4771049,-2.32,39.6,22.985,13177325251,-518000000,4.6976447,1.44,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NBL
CVC,David Perdue,0,1,16Jul2015,Joint,CVC,Sale,15000,1000,,-0.020366218,0.006352765,,0.047940238,0.068306456,1,16,jul,2015,,,,,,,,,,,,,
,Richard Burr,0,1,16Jul2015,,,,,,,-0.020366218,0.006352765,,,,,16,jul,2015,,,,,,,,,,,,,
AFTEX,Daniel Sullivan,0,1,15Jul2015,Joint,AFTEX,Sale,15000,1000,,-0.012045925,0.009222661,,0.00464756,0.016693485,1,15,jul,2015,,,,,,,,,,,,,
NFLX,Sheldon Whitehouse,1,1,15Jul2015,Self,NFLX,Purchase,15000,1000,-0.017323958,-0.012045925,0.009222661,-0.026546619,,,1,15,jul,2015,Netflix Inc.,Information Technology,250.1,200.08,0,1.25,286.81,138.26,114805404842,809028000,9.861594,30.8,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NFLX
FANG,James Inhofe,0,1,15Jul2015,Self,FANG,Purchase,100000,50000,0.287876645,-0.012045925,0.009222661,0.278653983,,,9.3800001,15,jul,2015,,,,,,,,,,,,,
,Dianne Feinstein,1,0,15Jul2015,,,,,,,-0.012045925,0.009222661,,,,,15,jul,2015,,,,,,,,,,,,,
,Dianne Feinstein,1,0,15Jul2015,,,,,,,-0.012045925,0.009222661,,,,,15,jul,2015,,,,,,,,,,,,,
,Dianne Feinstein,1,0,15Jul2015,,,,,,,-0.012045925,0.009222661,,,,,15,jul,2015,,,,,,,,,,,,,
CVC,David Perdue,0,1,14Jul2015,Joint,CVC,Sale,15000,1000,,-0.014468245,0.007703871,,,,1,14,jul,2015,,,,,,,,,,,,,
--,David Perdue,0,1,14Jul2015,Joint,--,Purchase,500000,250000,,-0.014468245,0.007703871,,,,31.25,14,jul,2015,,,,,,,,,,,,,
SBUX.SW,Pat Roberts,0,1,13Jul2015,Spouse,SBUX.SW,Purchase,15000,1000,,-0.000566358,0.004908439,,,,1,13,jul,2015,,,,,,,,,,,,,
DVN,David Perdue,0,1,13Jul2015,Joint,DVN,Purchase,15000,1000,-0.320036101,-0.000566358,0.004908439,-0.32494454,,,1,13,jul,2015,Devon Energy Corp.,Energy,34.94,23.93,0.6528836,-6.89,47.25,28.7947,19317380000,3723000000,2.0660408,2.85,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DVN
AAN,David Perdue,0,1,13Jul2015,Joint,AAN,Sale,15000,1000,,-0.000566358,0.004908439,,,,1,13,jul,2015,,,,,,,,,,,,,
,Mark Warner,1,1,13Jul2015,,,,,,,-0.000566358,0.004908439,,,,,13,jul,2015,,,,,,,,,,,,,
--,Thomas Carper,1,1,10Jul2015,Spouse,--,Sale,15000,1000,,-0.002480916,0.011641221,,,,1,10,jul,2015,,,,,,,,,,,,,
--,Thomas Carper,1,1,10Jul2015,Spouse,--,Purchase,15000,1000,,-0.002480916,0.011641221,,,,1,10,jul,2015,,,,,,,,,,,,,
