,Roy Blunt,Susan Collins,John Hoeven,Cory Booker,Mark Warner,Mark Warner,John Cornyn,Maria Cantwell,Tina Smith,Tammy Duckworth,Michael Bennet,Sheldon Whitehouse,Gary Peters,Jerry Moran,David Perdue,Richard Burr,Patty Murray,Ron Wyden,Pat Roberts
2019-12-13,1401294.383,801034023.9,241674238.4,-20731764.7,-427454696.5,-427454696.5,1116855.893,3140983.999,-60542471.67,-747941.383,7853007,-9889332.873,6456282.645,5781380.474,237763209.3,3713106.5,584225.9145,3438512.5,3390865.293
2019-12-14,1401294.383,801034023.9,241674238.4,-20731764.7,-427454696.5,-427454696.5,1116855.893,3140983.999,-60542471.67,-747941.383,7853007,-9889332.873,6456282.645,5781380.474,237763209.3,3713106.5,584225.9145,3438512.5,3390865.293
2019-12-15,1401294.383,801034023.9,241674238.4,-20731764.7,-427454696.5,-427454696.5,1116855.893,3140983.999,-60542471.67,-747941.383,7853007,-9889332.873,6456282.645,5781380.474,237763209.3,3713106.5,584225.9145,3438512.5,3390865.293
2019-12-16,1329833.454,872840807.6,244659991.4,-21232424.5,-406376789.1,-406376789.1,1116855.893,3144274.002,-60194779.21,-772476.605,7853007,-9036677.285,6619936.508,5945100.736,246265628.5,3713106.5,567048.9804,3438512.5,4666594.585
2019-12-17,1273969.041,842954330.4,246830520.6,-21452456.12,-410021763.8,-410021763.8,1116855.893,3145684,-61448191.47,-793012.2886,7853007,-8282992.505,6589416.434,5980587.879,244187730.4,3713106.5,601543.6005,3438512.5,5858967.366
2019-12-18,1207077.46,810890605,246770803.7,-22158917.25,-390308697.7,-390308697.7,1116855.893,3144274.002,-59164698.81,-790630.1277,7853007,-9484159.903,6628042.71,5871076.825,238103911.4,3713106.5,571741.4197,3438512.5,6537427.462
2019-12-19,1113094.356,923811828.7,250563676.7,-23150731.8,-428567799.8,-428567799.8,1116855.893,3144744.001,-58119920.93,-803472.5254,7853007,-9461410.751,6621194.943,5953378.844,239596971.4,3713106.5,537550.7741,3438512.5,7873386.737
2019-12-20,1073068.272,1039912527,252917555.8,-23628705.89,-430724748.5,-430724748.5,1116855.893,3142394.004,-59950423.05,-832111.3536,7853007,-9150388.842,6695704.332,6068462.096,245236972,3713106.5,503595.2943,3438512.5,8701189.298
2019-12-21,1073068.272,1039912527,252917555.8,-23628705.89,-430724748.5,-430724748.5,1116855.893,3142394.004,-59950423.05,-832111.3536,7853007,-9150388.842,6695704.332,6068462.096,245236972,3713106.5,503595.2943,3438512.5,8701189.298
2019-12-22,1073068.272,1039912527,252917555.8,-23628705.89,-430724748.5,-430724748.5,1116855.893,3142394.004,-59950423.05,-832111.3536,7853007,-9150388.842,6695704.332,6068462.096,245236972,3713106.5,503595.2943,3438512.5,8701189.298
2019-12-23,1175763.557,1151215280,250933079,-23405271.66,-449894747.8,-449894747.8,1116855.893,3141924.004,-58825398.5,-824205.1768,7853007,-10554272.65,6616843.76,6036597.881,247723659.6,3713106.5,507475.2087,3438512.5,7614346.921
2019-12-24,1136375.476,1086950660,250874424.4,-23416664.14,-450410681.2,-450410681.2,1116855.893,3139574.001,-59295762.57,-829368.1225,7853007,-10441046.97,6632812.593,6072394.652,252920612.9,3713106.5,509260.8498,3438512.5,7806176.735
2019-12-25,1136375.476,1086950660,250874424.4,-23416664.14,-450410681.2,-450410681.2,1116855.893,3139574.001,-59295762.57,-829368.1225,7853007,-10441046.97,6632812.593,6072394.652,252920612.9,3713106.5,509260.8498,3438512.5,7806176.735
2019-12-26,1160190.134,1083879899,252481410.1,-23555048.19,-470765790,-470765790,1116855.893,3141924.004,-59046099.58,-851714.1832,7853007,-10747829.8,6666722.134,6175242.724,262351060.5,3713106.5,500663.9233,3438512.5,7837264.632
2019-12-27,1095942.918,1108427201,252689480.2,-23495958.15,-461918752.9,-461918752.9,1116855.893,3144744.001,-59144702.59,-856269.861,7853007,-10983171.34,6724497.215,6143829.298,264974289.9,3713106.5,484856.9581,3438512.5,7509838.297
2019-12-28,1095942.918,1108427201,252689480.2,-23495958.15,-461918752.9,-461918752.9,1116855.893,3144744.001,-59144702.59,-856269.861,7853007,-10983171.34,6724497.215,6143829.298,264974289.9,3713106.5,484856.9581,3438512.5,7509838.297
2019-12-29,1095942.918,1108427201,252689480.2,-23495958.15,-461918752.9,-461918752.9,1116855.893,3144744.001,-59144702.59,-856269.861,7853007,-10983171.34,6724497.215,6143829.298,264974289.9,3713106.5,484856.9581,3438512.5,7509838.297
2019-12-30,1094452.735,1056890952,248830676.8,-23206646.01,-459221686.6,-459221686.6,1116855.893,3144274.002,-56078110.26,-828508.7795,7853007,-11314257.76,6695867.732,6034960.055,249533179.6,3713106.5,484783.479,3438512.5,6783490.709
2019-12-31,1078976.844,1078325718,251136477.9,-23303705.04,-467531686.2,-467531686.2,1116855.893,3146624,-57569430.94,-844561.2721,7853007,-11470077.61,6744460.543,6104258.061,254975634.1,3713106.5,469369.7156,3438512.5,6898282.598
2020-01-01,1078976.844,1078325718,251136477.9,-23303705.04,-467531686.2,-467531686.2,1116855.893,3146624,-57569430.94,-844561.2721,7853007,-11470077.61,6744460.543,6104258.061,254975634.1,3713106.5,469369.7156,3438512.5,6898282.598
2020-01-02,1196024.926,1207927972,257056379.3,-23491835.15,-490334712.6,-490334712.6,1116855.893,3143804.002,-56700860.05,-898505.0243,7853007,-11974377.69,6743269.823,6308272.212,253564293,3713106.5,476702.2782,3438512.5,7561092.958
2020-01-03,1212594.631,1151410845,250122696.4,-23317560.16,-506969747.8,-506969747.8,1116855.893,3143804.002,-57596334.63,-864344.2084,7853007,-11897205.67,6682254.451,6122947.33,257875302.1,3713106.5,481915.2457,3438512.5,7073922.663
2020-01-04,1212594.631,1151410845,250122696.4,-23317560.16,-506969747.8,-506969747.8,1116855.893,3143804.002,-57596334.63,-864344.2084,7853007,-11897205.67,6682254.451,6122947.33,257875302.1,3713106.5,481915.2457,3438512.5,7073922.663
2020-01-05,1212594.631,1151410845,250122696.4,-23317560.16,-506969747.8,-506969747.8,1116855.893,3143804.002,-57596334.63,-864344.2084,7853007,-11897205.67,6682254.451,6122947.33,257875302.1,3713106.5,481915.2457,3438512.5,7073922.663
2020-01-06,1225553.724,1157974797,251814774.9,-23758053.85,-519773793.6,-519773793.6,1116855.893,3143334.003,-62368722.35,-894126.1408,7853007,-12109853,6716106.635,6150728.197,258083404.8,3713106.5,484993.7133,3438512.5,8297243.479
2020-01-07,1264653.374,1132389332,247648055.2,-23154639.82,-526748758.2,-526748758.2,1116855.893,3142864.003,-60654657.46,-878366.4201,7853007,-12024206.22,6660832.617,6127116.695,273031091.6,3713106.5,514128.0238,3438512.5,7726214.996
2020-01-08,1246498.319,1230432891,249578797.8,-23683210.07,-534077697.6,-534077697.6,1116855.893,3140044,-62108158.99,-894132.3165,7853007,-11703059.56,6695360.617,6218271.029,274863435.6,3713106.5,495114.8051,3438512.5,8431813.79
2020-01-09,1225528.116,1251975427,253669091.9,-23601156.36,-562139737.9,-562139737.9,1116855.893,3139104.001,-65207366.81,-924710.0154,7853007,-11907143.31,6805748.666,6381872.514,281381369.4,3713106.5,489721.6395,3438512.5,7251555.948
2020-01-10,1215520.929,1226111699,249459543.3,-23637225.5,-552455737.7,-552455737.7,1116855.893,3137694.002,-66229595.66,-897169.0602,7853007,-12188513.3,6788293.01,6297737.702,278305278.5,3713106.5,461982.2356,3438512.5,7131808.241
2020-01-11,1215520.929,1226111699,249459543.3,-23637225.5,-552455737.7,-552455737.7,1116855.893,3137694.002,-66229595.66,-897169.0602,7853007,-12188513.3,6788293.01,6297737.702,278305278.5,3713106.5,461982.2356,3438512.5,7131808.241
2020-01-12,1215520.929,1226111699,249459543.3,-23637225.5,-552455737.7,-552455737.7,1116855.893,3137694.002,-66229595.66,-897169.0602,7853007,-12188513.3,6788293.01,6297737.702,278305278.5,3713106.5,461982.2356,3438512.5,7131808.241
2020-01-13,1160619.61,1242372675,255267852.9,-24443945.64,-573761717.8,-573761717.8,1116855.893,3137694.002,-64869296.2,-944495.0475,7853007,-12764148.98,6780596.69,6385319.132,347437336,3713106.5,418163.8541,3438512.5,7825502.341
2020-01-14,1216094.679,1259387280,256688779.4,-24315696.63,-572534721.8,-572534721.8,1116855.893,3135343.999,-66270271.29,-962212.3975,7853007,-12133169.06,6821369.986,6400283.981,359743353.4,3713106.5,415903.5447,3438512.5,7921287.884
2020-01-15,1134454.173,1202267045,257290761.4,-24443966.52,-597125845.2,-597125845.2,1116855.893,3135343.999,-66926293.56,-982283.1153,7853007,-12050769.77,6820285.413,6350239.168,336938087.6,3713106.5,409187.2395,3438512.5,8054319.723
2020-01-16,1065718.702,1247880617,261782337.3,-24198820.51,-569231737.2,-569231737.2,1116855.893,3131584.003,-70520057.22,-1033596.32,7853007,-12564259.86,7026471.191,6494532.273,338642626.7,3713106.5,425851.809,3438512.5,7506153.315
2020-01-17,1075970.053,1260888696,264981301.3,-24343661.15,-543677788.6,-543677788.6,1116855.893,3132994.001,-67561845.96,-1052130.662,7853007,-12518168.83,7037181.936,6535588.857,335871386.1,3713106.5,429322.1062,3438512.5,7890540.908
2020-01-18,1075970.053,1260888696,264981301.3,-24343661.15,-543677788.6,-543677788.6,1116855.893,3132994.001,-67561845.96,-1052130.662,7853007,-12518168.83,7037181.936,6535588.857,335871386.1,3713106.5,429322.1062,3438512.5,7890540.908
2020-01-19,1075970.053,1260888696,264981301.3,-24343661.15,-543677788.6,-543677788.6,1116855.893,3132994.001,-67561845.96,-1052130.662,7853007,-12518168.83,7037181.936,6535588.857,335871386.1,3713106.5,429322.1062,3438512.5,7890540.908
2020-01-20,1075970.053,1260888696,264981301.3,-24343661.15,-543677788.6,-543677788.6,1116855.893,3132994.001,-67561845.96,-1052130.662,7853007,-12518168.83,7037181.936,6535588.857,335871386.1,3713106.5,429322.1062,3438512.5,7890540.908
2020-01-21,1018991.196,1191627095,262647495.2,-24538747.9,-546965728.2,-546965728.2,1116855.893,3132524.002,-67249868.21,-1038711.661,7853007,-12130429.23,7044391.957,6583007.197,343512057.9,3713106.5,403321.5709,3438512.5,7710290.585
2020-01-22,1032306.905,1143144820,263125621.9,-23900174.54,-575933742.4,-575933742.4,1116855.893,3133464.001,-67262680.03,-1037010.336,7853007,-10708403.63,6984935.687,6613635.071,347736864.8,3713106.5,413543.5784,3438512.5,5988667.994
2020-01-23,1036737.226,1132777941,264305957.7,-25138129.15,-587129804.6,-587129804.6,1116855.893,3133464.001,-67844299.46,-1050881.428,7853007,-10964716.79,6989964.212,6578134.476,343191734.1,3713106.5,395626.2013,3438512.5,8908339.876
2020-01-24,1091582.656,1146858043,259172507.9,-25250879.82,-551015799.2,-551015799.2,1116855.893,3132524.002,-67035862.47,-1038554.742,7853007,-12174828.7,6726953.096,6434692.291,341820285.4,3713106.5,392437.6159,3438512.5,9133099.821
2020-01-25,1091582.656,1146858043,259172507.9,-25250879.82,-551015799.2,-551015799.2,1116855.893,3132524.002,-67035862.47,-1038554.742,7853007,-12174828.7,6726953.096,6434692.291,341820285.4,3713106.5,392437.6159,3438512.5,9133099.821
2020-01-26,1091582.656,1146858043,259172507.9,-25250879.82,-551015799.2,-551015799.2,1116855.893,3132524.002,-67035862.47,-1038554.742,7853007,-12174828.7,6726953.096,6434692.291,341820285.4,3713106.5,392437.6159,3438512.5,9133099.821
2020-01-27,1152225.548,1055147712,245135114.5,-24767940.11,-548627686.7,-548627686.7,1116855.893,3131114.003,-66799158.76,-977449.0696,7853007,-11168746.21,6583401.71,6116899.115,338373411.2,3713106.5,403586.5273,3438512.5,7812425.013
2020-01-28,1129970.159,695028934.5,253701752.2,-25014789.94,-528944727.7,-528944727.7,1116855.893,3134404,-67384707.11,-1018162.397,7853007,-10586917.64,6571324.59,6355147.833,337704231.4,3713106.5,405536.9519,3438512.5,8499277.758
2020-01-29,1177762.667,566405645.7,252293743,-24480807.61,-492896702,-492896702,1116855.893,3138634.002,-68873869.19,-1049299.839,7853007,-11495338.43,6369253.921,6296861.138,334755598.6,3713106.5,436243.4655,3438512.5,7510576.418
2020-01-30,537540.6785,584874250.9,256422509.4,-24815940.76,-502241789.5,-502241789.5,1116855.893,3140983.999,-69584268.69,-1095605.803,7853007,-11374529.6,6375890.091,6399934.219,333465550.8,3713106.5,429640.4002,3438512.5,8187266.381
2020-01-31,757145.4182,444705927.1,243737144.3,-24450451.19,-604652834.9,-604652834.9,1116855.893,3137694.002,-66187481.6,-986877.6794,7853007,-10696677.8,6113035.175,6119581.163,335163346.8,3713106.5,453630.3946,3438512.5,8646581.54
2020-02-01,757145.4182,444705927.1,243737144.3,-24450451.19,-604652834.9,-604652834.9,1116855.893,3137694.002,-66187481.6,-986877.6794,7853007,-10696677.8,6113035.175,6119581.163,335163346.8,3713106.5,453630.3946,3438512.5,8646581.54
2020-02-02,757145.4182,444705927.1,243737144.3,-24450451.19,-604652834.9,-604652834.9,1116855.893,3137694.002,-66187481.6,-986877.6794,7853007,-10696677.8,6113035.175,6119581.163,335163346.8,3713106.5,453630.3946,3438512.5,8646581.54
2020-02-03,731993.43,370650925.2,247610917.3,-25220774.58,-666137691,-666137691,1116855.893,3139104.001,-67017162.29,-980115.7366,7853007,-8663184.22,6171436.328,6283630.936,334889181.7,3171000.848,438498.4752,3438512.5,11125192.13
2020-02-04,750037.8636,395414864.4,256743591.3,-26015504.54,-664958742.4,-664958742.4,1116855.893,3137224.003,-69796569.21,-1030078.464,7853007,-8235419.578,6359014.398,6649428.855,336169108.9,2988407.403,405991.1576,3438512.5,12366629.07
2020-02-05,674548.52,577436895.1,265096187.8,-25983201.5,-625367711.7,-625367711.7,1116855.893,3150854.001,-68641960.9,-1110754.244,7853007,-6747381.174,6667219.56,6892667.976,335426636,2800141.046,418251.319,3438512.5,11219909.8
2020-02-06,601902.8203,597475496.4,264060004.3,-25979201.83,-643646732.9,-643646732.9,1116855.893,3141454.004,-71887694.01,-1107582.069,7853007,-7211654.427,6685145.998,7042755.198,334209804.7,2652707.269,405458.6892,3438512.5,10005303.63
2020-02-07,561874.125,496656601.1,260086413.4,-26029327.15,-637850836,-637850836,1116855.893,3144744.001,-71493019.47,-1046906.682,7853007,-6568993.435,6661162.645,6998247.893,336498897.8,2592597.406,405597.5341,3438512.5,10060172.04
2020-02-08,561874.125,496656601.1,260086413.4,-26029327.15,-637850836,-637850836,1116855.893,3144744.001,-71493019.47,-1046906.682,7853007,-6568993.435,6661162.645,6998247.893,336498897.8,2592597.406,405597.5341,3438512.5,10060172.04
2020-02-09,561874.125,496656601.1,260086413.4,-26029327.15,-637850836,-637850836,1116855.893,3144744.001,-71493019.47,-1046906.682,7853007,-6568993.435,6661162.645,6998247.893,336498897.8,2592597.406,405597.5341,3438512.5,10060172.04
2020-02-10,514028.6801,499488109.2,265417218.2,-26618889.88,-659648855.4,-659648855.4,1116855.893,3140514,-73547163.16,-1075634.549,7853007,-6972463.823,6812321.143,7170666.76,333987326.6,2485989.129,363770.0618,3438512.5,10445310.17
2020-02-11,526441.5437,582008936.1,272168536.3,-27562548.14,-662033753.2,-662033753.2,1116855.893,3142394.004,-75219569.04,-1103272.282,7853007,-6281316.476,6780554.986,7219234.856,334983177.1,2468975.702,298680.651,3438512.5,11170872.04
2020-02-12,514164.8633,630240808.8,279774145.4,-28019202.37,-675038743.1,-675038743.1,1116855.893,3144274.002,-74115544.31,-1144114.387,7853007,-7522418.058,6658152.521,7357704.475,335521920.5,2503006.097,285748.314,3438512.5,11771120.14
2020-02-13,520754.3225,537733782.1,278960913.6,-28140617.83,-678347661.4,-678347661.4,1116855.893,3143334.003,-76888712.57,-1157689.37,7853007,-6883261.581,6632551.677,7318639.706,336738139.8,2087915.277,287470.9056,3438512.5,11870704.29
2020-02-14,430310.8125,583743980.7,277735403.7,-28033955.62,-679766804.9,-679766804.9,1116855.893,3143804.002,-81576545.37,-1167517.357,7853007,-6102279.818,6588117.17,7266859.329,336840389.4,1895290.838,286551.3596,3438512.5,12068958.34
2020-02-15,430310.8125,583743980.7,277735403.7,-28033955.62,-679766804.9,-679766804.9,1116855.893,3143804.002,-81576545.37,-1167517.357,7853007,-6102279.818,6588117.17,7266859.329,336840389.4,1895290.838,286551.3596,3438512.5,12068958.34
2020-02-16,430310.8125,583743980.7,277735403.7,-28033955.62,-679766804.9,-679766804.9,1116855.893,3143804.002,-81576545.37,-1167517.357,7853007,-6102279.818,6588117.17,7266859.329,336840389.4,1895290.838,286551.3596,3438512.5,12068958.34
2020-02-17,430310.8125,583743980.7,277735403.7,-28033955.62,-679766804.9,-679766804.9,1116855.893,3143804.002,-81576545.37,-1167517.357,7853007,-6102279.818,6588117.17,7266859.329,336840389.4,1895290.838,286551.3596,3438512.5,12068958.34
2020-02-18,429626.6507,506060152.6,273229434,-28105326.24,-691166641.3,-691166641.3,1116855.893,3145214.001,-81475516.36,-1141400.564,7853007,-5990114.705,6397663.805,7194775.084,336271328.5,2236994.589,320020.5645,3438512.5,13330622.5
2020-02-19,483926.4619,524191983.7,275758159.7,-27666178.49,-711623835.4,-711623835.4,1116855.893,3144744.001,-84047505.58,-1119464.371,7853007,-4948680.704,6400761.131,7366218.835,337116065.7,1271726.865,326321.1659,3438512.5,13164323.9
2020-02-20,522121.4352,494605546.3,274420139.5,-27612476.04,-698303619.8,-698303619.8,1116855.893,3143804.002,-83904316.28,-1100934.599,7853007,-5515476.389,6519764.436,7301535.126,339623560.6,1751453.366,314370.4739,3438512.5,13165379.81
2020-02-21,567044.1449,435481170.7,268657090.9,-27281678.09,-682313855.8,-682313855.8,1116855.893,3143804.002,-79745049.91,-1087221.894,7853007,-5932164.724,6587847.463,7128743.241,340167104.4,2054970.191,304763.3202,3438512.5,12343265.98
2020-02-22,567044.1449,435481170.7,268657090.9,-27281678.09,-682313855.8,-682313855.8,1116855.893,3143804.002,-79745049.91,-1087221.894,7853007,-5932164.724,6587847.463,7128743.241,340167104.4,2054970.191,304763.3202,3438512.5,12343265.98
2020-02-23,567044.1449,435481170.7,268657090.9,-27281678.09,-682313855.8,-682313855.8,1116855.893,3143804.002,-79745049.91,-1087221.894,7853007,-5932164.724,6587847.463,7128743.241,340167104.4,2054970.191,304763.3202,3438512.5,12343265.98
2020-02-24,724091.869,272840542.8,246683890.3,-26558899.82,-654065794.6,-654065794.6,1116855.893,3146154,-73370841.94,-945879.523,7853007,-5052146.322,6254156.295,6418988.482,338295201.4,5946950.331,303856.9985,3438512.5,11481448.54
2020-02-25,836957.0519,63407791.56,227678123.4,-26207961.93,-608516701.4,-608516701.4,1116855.893,3150384.002,-63590516.28,-819358.6223,7853007,-3878806.938,5750710.326,5763063.692,337017021.2,8840870.464,308006.0866,3438512.5,11260680.81
2020-02-26,864544.9799,138885522.3,227355052.1,-26774253.75,-609269855.9,-609269855.9,1116855.893,3154614.003,-51590621.58,-779546.2981,7853007,-2218997.034,5511302.997,5657551.503,333466092,10133528.36,336789.178,3438512.5,13943238.08
2020-02-27,1230944.28,179781149.4,194783016.9,-25590154.48,-568391692.2,-568391692.2,1116855.893,3152733.999,-53173049.21,-540087.8862,7853007,-2277806.018,4858840.397,4715311.111,339860091.9,15032744.55,409692.328,3438512.5,14484983.07
2020-02-28,1482209.478,146304502.5,186786541.8,-24985987.03,-503165799.2,-503165799.2,1116855.893,3154614.003,-56348250.6,-482314.6824,7853007,207273.7677,4653999.434,4377367.004,343753228.1,17613985.13,466336.3778,3438512.5,15855435.61
2020-02-29,1482209.478,146304502.5,186786541.8,-24985987.03,-503165799.2,-503165799.2,1116855.893,3154614.003,-56348250.6,-482314.6824,7853007,207273.7677,4653999.434,4377367.004,343753228.1,17613985.13,466336.3778,3438512.5,15855435.61
2020-03-01,1482209.478,146304502.5,186786541.8,-24985987.03,-503165799.2,-503165799.2,1116855.893,3154614.003,-56348250.6,-482314.6824,7853007,207273.7677,4653999.434,4377367.004,343753228.1,17613985.13,466336.3778,3438512.5,15855435.61
2020-03-02,1050491.598,286560009.1,218560990.5,-26674067.59,-520679762.9,-520679762.9,1116855.893,3154614.003,-51900608.22,-720461.2832,7853007,-874593.0244,5113107.708,5439793.139,334688764.9,13635507.57,364987.395,3438512.5,15174038.9
2020-03-03,1176973.28,3994167.551,201158262,-26235167.23,-511355737.7,-511355737.7,1116855.893,3154614.003,-44773952.99,-592738.5975,7853007,-987734.9276,4746687.536,4825258.163,334146693.3,15911393.54,345420.7291,3438512.5,16878881.97
2020-03-04,684965.9653,324918841.1,226651811.8,-27665389.64,-628481856.2,-628481856.2,1116855.893,3155554.002,-50853063.38,-825069.5106,7853007,-1697523.625,5114894.5,5666080.133,328478585.7,10822263.88,288837.8468,3438512.5,14261956.11
2020-03-05,856259.9892,228735887.8,203970250,-26751970.63,-553853805.2,-553853805.2,1116855.893,3153674.004,-49433435.61,-641373.7884,7853007,-656895.8831,4737487.646,5041188.337,329057501,14576312.48,304963.9369,3438512.5,16632100.57
2020-03-06,1041797.465,308421843.8,195934165.5,-26500637.91,-518003748,-518003748,1116855.893,3151324.001,-47651764.52,-572114.9605,7853007,160927.9041,4646841.721,4791328.464,331408087.6,15763096.16,329110.098,3438512.5,16782693.91
2020-03-07,1041797.465,308421843.8,195934165.5,-26500637.91,-518003748,-518003748,1116855.893,3151324.001,-47651764.52,-572114.9605,7853007,160927.9041,4646841.721,4791328.464,331408087.6,15763096.16,329110.098,3438512.5,16782693.91
2020-03-08,1041797.465,308421843.8,195934165.5,-26500637.91,-518003748,-518003748,1116855.893,3151324.001,-47651764.52,-572114.9605,7853007,160927.9041,4646841.721,4791328.464,331408087.6,15763096.16,329110.098,3438512.5,16782693.91
2020-03-09,1317425.699,-44456000.5,147974893.9,-24270248.14,-376379707.4,-376379707.4,1116855.893,3158374.002,-39221471.82,-165795.5048,7853007,3273369.626,3375969.218,3274433.136,334385829.7,25824901.07,464079.3729,3438512.5,13304814.21
2020-03-10,1167129.981,295160976.7,176007782.4,-26063799.06,-434117784.3,-434117784.3,1116855.893,3151324.001,-46516488.79,-314681.9005,7853007,3539493.282,3926217.59,4088698.183,333138744.3,23124418.23,387130.5619,3438512.5,17491998.93
2020-03-11,1560489.582,71909951.92,144175138.1,-24509207.44,-323366716.8,-323366716.8,1116855.893,3166364.003,-38268038.55,-17183.42919,7853007,5417206.809,3392425.393,3202523.822,337792501.8,27350473.27,484211.1113,3438512.5,16313273.97
2020-03-12,2313509.448,-428994171.7,76064813.82,-21637399.92,-224711779.6,-224711779.6,1116855.893,3170594.002,-30514066.84,476388.4346,7853007,5404291.691,2169694.26,1539643.578,342499065.6,36981101.81,663634.4556,3438512.5,10640581.73
2020-03-13,1768099.302,-130579575,121639214.9,-24302003.91,-337370753.5,-337370753.5,1116855.893,3170124.002,-32704975.19,98401.82841,7853007,6265451.392,3124872.184,3223620.316,336577340.9,32809103.93,499519.5845,3438512.5,14443541.71
2020-03-14,1768099.302,-130579575,121639214.9,-24302003.91,-337370753.5,-337370753.5,1116855.893,3170124.002,-32704975.19,98401.82841,7853007,6265451.392,3124872.184,3223620.316,336577340.9,32809103.93,499519.5845,3438512.5,14443541.71
2020-03-15,1768099.302,-130579575,121639214.9,-24302003.91,-337370753.5,-337370753.5,1116855.893,3170124.002,-32704975.19,98401.82841,7853007,6265451.392,3124872.184,3223620.316,336577340.9,32809103.93,499519.5845,3438512.5,14443541.71
2020-03-16,2659562.99,-528588407.9,48988887.55,-19688760.27,-62324681.22,-62324681.22,1116855.893,3178114.003,-7444058.748,581706.7384,7853007,7406900.42,1672257.546,1504243.265,344178424.8,41860202.79,836805.6106,3438512.5,7695352.711
2020-03-17,2085059.044,-396383411.6,81217264.57,-22622484.93,-78440697.33,-78440697.33,1116855.893,3181874.002,-5112052.632,297505.089,7853007,9952755.956,2033350.265,2496875.343,335768072.7,41174108.29,692119.7345,3438512.5,11763188.22
2020-03-18,2427582.211,-304144837.3,53286411.9,-21590216.03,-29132696.57,-29132696.57,1116855.893,3183284.002,-2259163.835,490584.0577,7853007,12938681.15,1051258.983,1981417.546,344865202.9,44156216.43,759427.4626,3438512.5,10825592.32
2020-03-19,2601753.277,-284135224.9,60086074.29,-21694646.27,-78500732.46,-78500732.46,1116855.893,3177644.001,-11688564.25,481944.6566,7853007,10696418.15,1265785.868,1943570.312,356731669.8,43856121.87,759403.6546,3438512.5,15672835.76
2020-03-20,2925064.435,-747782484.8,40977637.84,-20597633.84,10608205.95,10608205.95,1116855.893,3180464.002,-11258321.35,725432.7499,7853007,11405868.12,1129681.527,1071404.972,362646519.3,44687498.44,824666.2548,3438512.5,17214897.29
2020-03-21,2925064.435,-747782484.8,40977637.84,-20597633.84,10608205.95,10608205.95,1116855.893,3180464.002,-11258321.35,725432.7499,7853007,11405868.12,1129681.527,1071404.972,362646519.3,44687498.44,824666.2548,3438512.5,17214897.29
2020-03-22,2925064.435,-747782484.8,40977637.84,-20597633.84,10608205.95,10608205.95,1116855.893,3180464.002,-11258321.35,725432.7499,7853007,11405868.12,1129681.527,1071404.972,362646519.3,44687498.44,824666.2548,3438512.5,17214897.29
2020-03-23,3146686.741,-1008688858,26273009.07,-20515855.01,-32852737.65,-32852737.65,1116855.893,3179524.002,-11987234.75,923393.1214,7853007,13494404.12,552769.5737,772333.2821,361205150.5,50333955.4,884640.4383,3438512.5,23595606.08
2020-03-24,2416880.662,-463801452.1,77381486.13,-21374526.93,-190667718,-190667718,1116855.893,3181404.001,-33390566.9,453566.9537,7853007,13274879.92,1211392.813,1769706.761,361392927.3,42609883.61,817433.7235,3438512.5,22857031.04
2020-03-25,2499837.861,-504812490.6,86944187.52,-21437393.84,-196727697.6,-196727697.6,1116855.893,3178114.003,-44169932.35,394388.7941,7853007,10663374.79,1680401.88,1761413.317,365065229,43057661.27,739535.9662,3438512.5,18040816.55
2020-03-26,2065184.396,-333187848.5,116863169,-24203722.58,-337871799.3,-337871799.3,1116855.893,3170124.002,-59657470.23,91065.00972,7853007,8886760.084,2372449.589,2771384.81,359058884.5,37618410.16,583413.6509,3438512.5,21904968.51
2020-03-27,2221486.647,-440636621.4,99633615.93,-23605247.81,-276728794.3,-276728794.3,1116855.893,3166834.003,-57224867.54,217797.0877,7853007,9953095.031,2178071.135,2061468.659,350066884.1,38495532.78,621530.3982,3438512.5,20341708.81
2020-03-28,2221486.647,-440636621.4,99633615.93,-23605247.81,-276728794.3,-276728794.3,1116855.893,3166834.003,-57224867.54,217797.0877,7853007,9953095.031,2178071.135,2061468.659,350066884.1,38495532.78,621530.3982,3438512.5,20341708.81
2020-03-29,2221486.647,-440636621.4,99633615.93,-23605247.81,-276728794.3,-276728794.3,1116855.893,3166834.003,-57224867.54,217797.0877,7853007,9953095.031,2178071.135,2061468.659,350066884.1,38495532.78,621530.3982,3438512.5,20341708.81
2020-03-30,1680475.959,-274862221.2,119450447.9,-25199623.31,-323876738.2,-323876738.2,1116855.893,3168714.001,-59282172,-7116.249606,7853007,12835766.54,2241882.931,2705117.875,345187395.5,35915854.8,569455.7948,3438512.5,24078310.88
2020-03-31,1842905.461,-319567215.9,109130950.7,-24372409.55,-262931732.6,-262931732.6,1116855.893,3168714.001,-49285923.76,34246.35585,7853007,11535353.74,2151487.186,2394364.216,348001656.6,37757556.25,637558.5025,3438512.5,25304906.86
2020-04-01,2063537.845,-446238612.5,83754988.94,-22963190.64,-209852737.7,-209852737.7,1116855.893,3172944.002,-39382620.31,313532.1313,7853007,12621023.92,1713144.45,1877726.829,352646669,42406240.41,726561.6151,3438512.5,22196392.93
2020-04-02,1798356.525,-271145222.8,99135991.81,-24317247.46,-259193759.2,-259193759.2,1116855.893,3172944.002,-49832146.9,177301.8744,7853007,14269193.34,1749444.431,2268811.785,348851972.2,41609474.52,635707.2816,3438512.5,23599079.71
